candidate_id,source,title,composer_normalized,grade,grade_source,predicted_grade,composite_percentile,midi_max_pct,max_chord_stack_pct,voice_count_max_pct,polyphonic_measure_ratio_pct,measure_count_pct
guitarloot:Scores/Mercure/AlmaineGtrMercure,guitarloot,Almaine,Jean Mercure,5,delcamp-eric-crouch,7,58.9,92.5,54.9,92.4,12.5,42.1
guitarloot:Scores/Mercure/GigGtrArr,guitarloot,'Gig',Dietrich Steffkins,5,delcamp-eric-crouch,6,50.5,50.7,54.9,59.8,60.6,26.8
guitarloot:Scores/Mercure/SarabandMercure,guitarloot,Saraband (Mercure),after Jean Mercure,5,delcamp-eric-crouch,7,64.4,50.7,91.4,92.4,60.6,26.8
guitarloot:Scores/Mercure/SarabandMercureDRev,guitarloot,Sarabande,Jean Mercure,5,delcamp-eric-crouch,6,47.4,36.5,54.9,59.8,60.6,25.0
guitarloot:Scores/Mercure/SarabandMercureERev,guitarloot,Sarabande,Jean Mercure,5,delcamp-eric-crouch,6,50.2,50.7,54.9,59.8,60.6,25.0
guitarloot:Scores/Miscellaneous/Branle2Gtr.AS,guitarloot,Branle 2,Attr. Jakub Polak,6,delcamp-eric-crouch,7,73.5,80.8,54.9,92.4,60.6,79.0
guitarloot:Scores/Miscellaneous/BranleSN.Gtr.AS,guitarloot,"Branle I, de St. Nicolas",Jakup Polak,6,delcamp-eric-crouch,7,70.9,71.4,54.9,92.4,60.6,75.1
guitarloot:Scores/Miscellaneous/Courante2c.Gtr.AS,guitarloot,Courante 2c,Jakub Polak,6,delcamp-eric-crouch,7,62.0,99.5,54.9,59.8,18.1,77.6
guitarloot:Scores/Miscellaneous/Fantasia04,guitarloot,Fantasia 04,Jakub Polak,6,delcamp-eric-crouch,7,56.0,80.8,54.9,59.8,9.8,75.1
guitarloot:Scores/Miscellaneous/Fantasia14Gtr,guitarloot,Fantasia 14,Jakub Polak,6,delcamp-eric-crouch,7,58.9,80.8,54.9,59.8,13.6,85.2
guitarloot:Scores/Miscellaneous/FantasiaAdGtrAS,guitarloot,Fantasia No. 1,Emmanuel Adriaenssen,7,delcamp-eric-crouch,7,67.3,71.4,91.4,59.8,20.1,93.9
guitarloot:Scores/Miscellaneous/Fillette1PAGtr,guitarloot,Une Jeune Fillette,Jakub Polak,6,delcamp-eric-crouch,7,69.8,80.8,54.9,92.4,21.1,99.9
guitarloot:Scores/Miscellaneous/Fillette2PAGtr,guitarloot,Une Jeune Fillette,Jakub Polak,6,delcamp-eric-crouch,7,59.5,63.6,54.9,59.8,20.7,98.8
guitarloot:Scores/Miscellaneous/Galliard1ArrAS,guitarloot,Galliard 1,Jakub Polak,6,delcamp-eric-crouch,7,65.9,99.9,54.9,59.8,60.6,54.6
guitarloot:Scores/Miscellaneous/Galliard2Gtr,guitarloot,Galliard 2,Jakub Polak,6,delcamp-eric-crouch,7,55.6,80.8,54.9,59.8,60.6,21.9
guitarloot:Scores/Miscellaneous/Galliard3AGtr.iPad,guitarloot,Galliard 3,Jacob Polak,6,delcamp-eric-crouch,7,73.5,92.5,54.9,92.4,60.6,67.1
guitarloot:Scores/Miscellaneous/GrayGtr,guitarloot,Gray's Inn the First,John Coprario,8,delcamp-eric-crouch,7,57.2,98.7,54.9,19.8,60.6,51.9
guitarloot:Scores/Miscellaneous/Preludium1,guitarloot,Preludium 1,Jakub Polak,6,delcamp-eric-crouch,7,55.4,36.5,54.9,92.4,60.6,32.4
guitarloot:Scores/Miscellaneous/Preludium3Gtr,guitarloot,Preludium 3,Jakub Polak,6,delcamp-eric-crouch,6,54.5,80.8,54.9,59.8,60.6,16.2
guitarloot:Scores/Miscellaneous/SarabandegtrfAS,guitarloot,Sarabande,Jakub Polak,6,delcamp-eric-crouch,7,77.1,80.8,54.9,92.4,60.6,96.8
guitarloot:Scores/Miscellaneous/SarabandegtriPad,guitarloot,Sarabande,Jakub Polak,6,delcamp-eric-crouch,7,77.1,80.8,54.9,92.4,60.6,96.8
guitarloot:Scores/Miscellaneous/Volte2.Gtr.AS,guitarloot,Volte 2,Jakub Polak,6,delcamp-eric-crouch,6,49.1,92.5,16.2,59.8,15.4,61.6
guitarloot:Scores/Miscellaneous/Volte6Gtr,guitarloot,Volte 6,Jakub Polak,6,delcamp-eric-crouch,7,59.8,80.8,54.9,59.8,60.6,42.9
guitarloot:Scores/OtherMusic/10AirGtr,guitarloot,Air,Henry Purcell,7,delcamp-eric-crouch,6,45.7,63.6,16.2,59.8,60.6,28.3
guitarloot:Scores/OtherMusic/174IrishDumpGtr,guitarloot,The Irish Dumpe,Anon,7,delcamp-eric-crouch,7,64.8,80.8,54.9,92.4,60.6,35.3
guitarloot:Scores/OtherMusic/41.CorantGtr,guitarloot,Corant,Henry Purcell,7,delcamp-eric-crouch,7,58.7,63.6,54.9,59.8,60.6,54.6
guitarloot:Scores/OtherMusic/42.AlmandGtr,guitarloot,Almand,Henry Purcell,7,delcamp-eric-crouch,5,31.2,63.6,16.2,59.8,8.9,7.9
guitarloot:Scores/OtherMusic/AireDminGtr,guitarloot,Aire in D minor,Henry Purcell,7,delcamp-eric-crouch,6,37.5,42.9,16.2,59.8,60.6,7.9
guitarloot:Scores/OtherMusic/ChaconneBDGtrAS,guitarloot,Chaconne,Joseph Bodin de Boismortier,7,delcamp-eric-crouch,7,56.5,50.7,16.2,59.8,60.6,95.5
guitarloot:Scores/OtherMusic/Dido2GtrD,guitarloot,Dido's Lament,Henry Purcell,7,delcamp-eric-crouch,7,67.9,80.8,91.4,92.4,7.9,67.1
guitarloot:Scores/OtherMusic/GroundGamutGtrAS,guitarloot,A Ground in Gamut,Henry Purcell,7,delcamp-eric-crouch,7,67.5,80.8,54.9,59.8,60.6,81.5
guitarloot:Scores/OtherMusic/HornpipeGtr,guitarloot,Hornpipe,Daniel Purcell,7,delcamp-eric-crouch,6,42.0,63.6,16.2,59.8,60.6,10.0
guitarloot:Scores/OtherMusic/MinuetGtr,guitarloot,Minuet,Daniel Purcell,7,delcamp-eric-crouch,6,39.5,50.7,16.2,59.8,60.6,10.0
guitarloot:Scores/OtherMusic/Sarabande%20D'AmourGtrArr,guitarloot,Sarabande d'Amour,Dieterich Buxtehude,7,delcamp-eric-crouch,7,56.2,80.8,54.9,59.8,60.6,25.0
guitarloot:Scores/OtherMusic/SarabandeiPad,guitarloot,Sarabande,Daniel Purcell,7,delcamp-eric-crouch,6,45.1,50.7,54.9,19.8,60.6,39.8
guitarloot:Scores/OtherMusic/SefauchiGtrArr,guitarloot,Sefauchi's Farewell,Henry Purcell,7,delcamp-eric-crouch,6,42.4,42.9,16.2,59.8,60.6,32.4
guitarloot:Scores/ScotsMusic/BeckGreenSleevesGtr.iPad,guitarloot,Greensleeves,"Balcarres Lute Book, ""Mr. Beck""",6,delcamp-eric-crouch,7,59.5,63.6,54.9,19.8,60.6,98.4
guitarloot:Scores/ScotsMusic/BeckTarphickenGtr,guitarloot,Tarphicken,"Balcarres Lute Book, ""Mr. Beck""",6,delcamp-eric-crouch,6,52.6,80.8,54.9,59.8,14.2,53.2
guitarloot:Scores/ScotsMusic/BobBeckGtr.iPad,guitarloot,"When she came in, she bobbed","Balcarres Lute Book, ""Mr. Beck""",6,delcamp-eric-crouch,6,53.9,63.6,54.9,19.8,60.6,70.7
guitarloot:Scores/ScotsMusic/BuckSarabCombGtr,guitarloot,Buckingham's Saraband,Balcarres Lute Book,6,delcamp-eric-crouch,7,69.1,71.4,54.9,59.8,60.6,98.9
guitarloot:Scores/ScotsMusic/CanarioBalcarresAS,guitarloot,"The Canaries, the old way",John McLauchland,6,delcamp-eric-crouch,6,46.3,71.4,54.9,19.8,60.6,25.0
guitarloot:Scores/ScotsMusic/HelenD.iPad,guitarloot,I wish I were where Helen Lies,David Grieve,6,delcamp-eric-crouch,6,41.2,71.4,54.9,19.8,13.1,47.1
guitarloot:Scores/ScotsMusic/JeanMoreBalcarresAS,guitarloot,"Minuet Jean More, Mr Beck's Way",Balcarres Lute Book,6,delcamp-eric-crouch,7,57.7,80.8,54.9,59.8,60.6,32.4
guitarloot:Scores/ScotsMusic/TweedsydeGtrD,guitarloot,Tweedsyde,'Mr Beck' - Balcarrers Lute Book,6,delcamp-eric-crouch,7,72.8,92.5,54.9,59.8,60.6,96.4
guitarloot:Scores/SpanishMusic/Payssanos2.iPad,guitarloot,Payssanos,Santiago de Murcia,7,delcamp-eric-crouch,7,62.4,92.5,54.9,59.8,60.6,44.2
guitarloot:Scores/Trios/SuiteV.Eminor.Marais.Gtrs,guitarloot,Suite in E minor,Marin Marais,,,5,34.3,63.6,3.2,3.5,1.4,100.0
mutopia:ftp/AguadoD/O11/aguado-op11n01/aguado-op11n01#movement01,mutopia,Les Favorites,D. Aguado,,,6,53.7,16.5,54.9,59.8,60.6,76.9
mutopia:ftp/AguadoD/O11/aguado-op11n02/aguado-op11n02#movement01,mutopia,Les Favorites,D. Aguado,,,6,42.8,16.5,54.9,59.8,15.9,67.1
mutopia:ftp/AguadoD/O11/aguado-op11n03/aguado-op11n03#movement01,mutopia,Les Favorites,D. Aguado,,,6,53.5,20.3,54.9,59.8,60.6,71.9
mutopia:ftp/AguadoD/O11/aguado-op11n04/aguado-op11n04#movement01,mutopia,Les Favorites,D. Aguado,,,6,54.0,16.5,54.9,59.8,60.6,78.2
mutopia:ftp/AguadoD/O11/aguado-op11n05/aguado-op11n05#movement01,mutopia,Les Favorites,D. Aguado,,,6,53.5,9.6,54.9,59.8,60.6,82.8
mutopia:ftp/AguadoD/O11/aguado-op11n06/aguado-op11n06#movement01,mutopia,Les Favorites,D. Aguado,,,5,26.9,20.3,16.2,19.8,11.4,67.1
mutopia:ftp/AguadoD/O11/aguado-op11n07/aguado-op11n07#movement01,mutopia,Les Favorites,D. Aguado,,,6,54.0,16.5,54.9,59.8,60.6,78.2
mutopia:ftp/AguadoD/O11/aguado-op11n08/aguado-op11n08#movement01,mutopia,Les Favorites,D. Aguado,,,6,52.9,12.5,54.9,59.8,60.6,76.9
mutopia:ftp/AguadoD/O11/aguado-op11n09/aguado-op11n09#movement01,mutopia,Les Favorites,D. Aguado,,,6,38.4,20.3,16.2,59.8,18.1,77.6
mutopia:ftp/AguadoD/O11/aguado-op11n10/aguado-op11n10#movement01,mutopia,Les Favorites,D. Aguado,,,6,53.4,14.6,54.9,59.8,60.6,76.9
mutopia:ftp/AguadoD/O3/aguado-op03n01/aguado-op03n01#movement01,mutopia,8 Petites Pièces,D. Aguado,,,6,43.2,12.5,16.2,59.8,60.6,67.1
mutopia:ftp/AguadoD/O3/aguado-op03n02/aguado-op03n02#movement01,mutopia,8 Petites Pièces,D. Aguado,,,6,53.7,16.5,54.9,59.8,60.6,76.9
mutopia:ftp/AguadoD/O3/aguado-op03n03/aguado-op03n03#movement01,mutopia,8 Petites Pièces,D. Aguado,,,6,42.2,24.2,16.2,59.8,60.6,50.4
mutopia:ftp/AguadoD/O3/aguado-op03n04/aguado-op03n04#movement01,mutopia,8 Petites Pièces,D. Aguado,,,6,42.3,12.5,16.2,59.8,60.6,62.4
mutopia:ftp/AguadoD/O3/aguado-op03n05/aguado-op03n05#movement01,mutopia,8 Petites Pièces,D. Aguado,,,7,60.4,100.0,54.9,59.8,16.8,70.7
mutopia:ftp/AguadoD/O3/aguado-op03n07/aguado-op03n07#movement01,mutopia,8 Petites Pièces,D. Aguado,,,7,61.6,18.1,91.4,59.8,60.6,78.2
mutopia:ftp/AguadoD/O3/aguado-op03n08/aguado-op03n08#movement01,mutopia,8 Petites Pièces,D. Aguado,,,6,49.3,24.2,54.9,59.8,60.6,47.1
mutopia:ftp/AguadoD/O4/AguadoOp4No1/AguadoOp4No1#movement01,mutopia,"Six Petites Pièces, No. 1",Dionisio Aguado,,,5,31.6,12.5,54.9,19.8,60.6,10.0
mutopia:ftp/AguadoD/O4/AguadoOp4No1/AguadoOp4No1#movement02,mutopia,"Six Petites Pièces, No. 1",Dionisio Aguado,,,6,51.4,23.0,54.9,59.8,60.6,58.8
mutopia:ftp/AguadoD/O4/AguadoOp4No2/AguadoOp4No2#movement01,mutopia,"Six Petites Pièces, No. 2",Dionisio Aguado,,,5,33.9,16.5,16.2,59.8,60.6,16.2
mutopia:ftp/AguadoD/O4/AguadoOp4No2/AguadoOp4No2#movement02,mutopia,"Six Petites Pièces, No. 2",Dionisio Aguado,,,6,48.2,16.5,54.9,59.8,60.6,49.2
mutopia:ftp/AguadoD/O4/AguadoOp4No3/AguadoOp4No3#movement03,mutopia,Six Petites Pièces,Dionisio Aguado,,,6,42.8,16.5,54.9,19.8,60.6,62.4
mutopia:ftp/AguadoD/O4/AguadoOp4No3/AguadoOp4No3#movement04,mutopia,Six Petites Pièces,Dionisio Aguado,,,5,30.1,24.2,16.2,19.8,7.4,82.8
mutopia:ftp/AguadoD/O4/AguadoOp4No4/AguadoOp4No4#movement03,mutopia,"Six Petites Pièces, No. 4",Dionisio Aguado,,,5,30.0,6.4,16.2,19.8,60.6,47.1
mutopia:ftp/AguadoD/O4/AguadoOp4No4/AguadoOp4No4#movement04,mutopia,"Six Petites Pièces, No. 4",Dionisio Aguado,,,6,36.7,20.3,54.9,19.8,8.3,80.4
mutopia:ftp/AguadoD/O4/AguadoOp4No5/AguadoOp4No5#movement03,mutopia,Six Petites Pièces,Dionisio Aguado,,,3,17.9,3.1,54.9,19.8,6.5,5.2
mutopia:ftp/AguadoD/O4/AguadoOp4No5/AguadoOp4No5#movement04,mutopia,Six Petites Pièces,Dionisio Aguado,,,6,37.5,16.5,54.9,19.8,13.1,83.2
mutopia:ftp/AguadoD/O4/AguadoOp4No6/AguadoOp4No6#movement02,mutopia,"Six Petites Pièces, No. 6",Dionisio Aguado,,,6,43.6,27.8,54.9,19.8,18.6,97.2
mutopia:ftp/AguadoD/aminor-study/aminor-study#movement01,mutopia,Study in A Minor,Dionisio Aguado,,,3,18.9,1.1,3.2,19.8,60.6,10.0
mutopia:ftp/AguadoD/g-major-allegro/g-major-allegro#movement01,mutopia,Allegro,D. Aguado,,,6,46.1,20.3,16.2,59.8,60.6,73.5
mutopia:ftp/Anonymous/spanish-romance/spanish-romance#movement01,mutopia,Spanish Romance,Anonymous,,,5,32.7,92.5,3.2,3.5,1.4,63.0
mutopia:ftp/BachJS/BWV1006a/bwv-1006a_1g/bwv-1006a_1g#movement01,mutopia,Suite E-Dur - BWV 1006a,Johann Sebastian Bach,,,6,46.3,92.5,16.2,19.8,4.4,98.6
mutopia:ftp/BachJS/BWV1006a/bwv-1006a_2g/bwv-1006a_2g#movement01,mutopia,Suite E-Dur - BWV 1006a,Johann Sebastian Bach,,,6,38.0,71.4,16.2,59.8,7.5,35.3
mutopia:ftp/BachJS/BWV1006a/bwv-1006a_3g/bwv-1006a_3g#movement01,mutopia,Suite E-Dur - BWV 1006a,Johann Sebastian Bach,,,7,61.9,80.8,54.9,19.8,60.6,93.4
mutopia:ftp/BachJS/BWV1006a/bwv-1006a_4g/bwv-1006a_4g#movement01,mutopia,Suite E-Dur - BWV 1006a,Johann Sebastian Bach,,,6,54.6,50.7,91.4,19.8,60.6,50.4
mutopia:ftp/BachJS/BWV1006a/bwv-1006a_5g/bwv-1006a_5g#movement01,mutopia,Suite E-Dur - Suite BWV 1006a,Johann Sebastian Bach,,,6,54.6,50.7,54.9,59.8,60.6,47.1
mutopia:ftp/BachJS/BWV1006a/bwv-1006a_6g/bwv-1006a_6g#movement01,mutopia,Suite E-Dur - Suite BWV 1006a,Johann Sebastian Bach,,,6,40.1,50.7,16.2,19.8,60.6,53.2
mutopia:ftp/BachJS/BWV1006a/bwv-1006a_7g/bwv-1006a_7g#movement01,mutopia,Suite E-Dur - Suite BWV 1006a,Johann Sebastian Bach,,,6,46.6,50.7,54.9,19.8,60.6,47.1
mutopia:ftp/BachJS/BWV997/bwv997-01prelude/bwv997-01prelude#movement01,mutopia,Suite in C Minor for Lute (trans. to A minor),Johann Sebastian Bach,,,6,51.2,97.3,54.9,3.5,5.1,95.4
mutopia:ftp/BachJS/BWV997/bwv997-02fuga/bwv997-02fuga#movement01,mutopia,Suite in C Minor for Lute (trans. to A minor),Johann Sebastian Bach,,,6,37.2,23.0,3.2,59.8,2.9,97.0
mutopia:ftp/BachJS/BWV997/bwv997-03sarabande/bwv997-03sarabande#movement01,mutopia,Suite in C Minor for Lute (trans. to A minor),Johann Sebastian Bach,,,6,44.9,63.6,54.9,3.5,9.0,93.6
mutopia:ftp/BachJS/BWV997/bwv997-04gigue/bwv997-04gigue#movement01,mutopia,Suite in C Minor for Lute (trans. to A minor),Johann Sebastian Bach,,,6,36.4,63.6,3.2,19.8,3.1,92.5
mutopia:ftp/BachJS/BWV997/bwv997-05double/bwv997-05double#movement01,mutopia,Suite in C Minor for Lute (trans. to A minor),Johann Sebastian Bach,,,6,39.6,80.8,3.2,19.8,3.1,91.1
mutopia:ftp/BachJS/BWV999/Bach_Prelude_BWV999/Bach_Prelude_BWV999#movement01,mutopia,Prelude,J.S. Bach,,,5,33.9,16.5,54.9,3.5,5.0,89.8
mutopia:ftp/BrahmsJ/O39/brahms-vals3/brahms-vals3#movement01,mutopia,Vals no. 3,J. Brahms,,,6,36.1,20.3,54.9,19.8,60.6,25.0
mutopia:ftp/BrahmsJ/O39/brahms-vals3/brahms-vals3#movement02,mutopia,Vals no. 3,J. Brahms,,,5,28.5,20.3,54.9,3.5,6.9,56.9
mutopia:ftp/BrahmsJ/O39/brahms-vals9/brahms-vals9#movement01,mutopia,Vals no. 9,J. Brahms,,,6,46.9,20.3,91.4,19.8,60.6,42.1
mutopia:ftp/BrahmsJ/O39/brahms-vals9/brahms-vals9#movement02,mutopia,Vals no. 9,J. Brahms,,,6,40.3,20.3,91.4,3.5,7.2,79.0
mutopia:ftp/CarcassiM/O26/carcassi-op26-01/carcassi-op26-01#movement01,mutopia,Six Caprices,Mateo Carcassi,,,7,59.7,12.5,91.4,59.8,60.6,74.4
mutopia:ftp/CarcassiM/O26/carcassi-op26-03/carcassi-op26-03#movement01,mutopia,Six Caprices,Mateo Carcassi,,,5,22.5,27.8,3.2,19.8,9.8,51.9
mutopia:ftp/CarcassiM/O26/carcassi-op26-04/carcassi-op26-04#movement01,mutopia,Six Caprices,Mateo Carcassi,,,7,56.1,20.3,91.4,19.8,60.6,88.3
mutopia:ftp/CarcassiM/O26/carcassi-op26-05/carcassi-op26-05#movement01,mutopia,Six Caprices,Mateo Carcassi,,,6,46.6,20.3,54.9,19.8,60.6,77.6
mutopia:ftp/CarcassiM/O26/carcassi-op26-06/carcassi-op26-06#movement01,mutopia,Caprice No. 6,Mateo Carcassi,,,6,51.2,6.4,91.4,19.8,60.6,77.6
mutopia:ftp/CarcassiM/O60/carcassi-op60-01/carcassi-op60-01#movement02,mutopia,Etude 1,Matteo Carcassi,,,6,44.8,63.6,54.9,3.5,4.5,97.5
mutopia:ftp/CarcassiM/O60/carcassi-op60-02/carcassi-op60-02#movement01,mutopia,Etude 2,Mateo Carcassi,,,5,27.8,23.0,3.2,19.8,60.6,32.4
mutopia:ftp/CarcassiM/O60/carcassi-op60-03/carcassi-op60-03#movement02,mutopia,Etude 3,Matteo Carcassi,,,6,36.6,80.8,3.2,3.5,1.4,93.9
mutopia:ftp/CarcassiM/O60/carcassi-op60-04/carcassi-op60-04#movement01,mutopia,Etude 4,Mateo Carcassi,,,5,21.0,24.2,3.2,19.8,5.8,51.9
mutopia:ftp/CarcassiM/O60/carcassi-op60-05/carcassi-op60-05#movement01,mutopia,Etude 5,Mateo Carcassi,,,6,50.2,16.5,99.3,19.8,60.6,54.6
mutopia:ftp/CarcassiM/O60/carcassi-op60-06/carcassi-op60-06#movement01,mutopia,Etude 6,Mateo Carcassi,,,6,41.3,12.5,54.9,19.8,60.6,58.8
mutopia:ftp/CarcassiM/O60/carcassi-op60-07/carcassi-op60-07#movement01,mutopia,Etude 7,Matteo Carcassi,,,5,20.2,50.7,3.2,3.5,1.4,42.1
mutopia:ftp/CarcassiM/O60/carcassi-op60-08/carcassi-op60-08#movement01,mutopia,Etude 8,Matteo Carcassi,,,5,23.0,71.4,3.2,3.5,1.4,35.3
mutopia:ftp/CarcassiM/O60/carcassi-op60-10/carcassi-op60-10#movement01,mutopia,Etude 10,Mateo Carcassi,,,6,36.1,20.3,16.2,19.8,60.6,63.8
mutopia:ftp/CarcassiM/O60/carcassi-op60-11/carcassi-op60-11#movement01,mutopia,Etude 11,Mateo Carcassi,,,3,16.9,8.3,3.2,19.8,12.3,40.9
mutopia:ftp/CarcassiM/O60/carcassi-op60-12/carcassi-op60-12#movement01,mutopia,Etude 12,Mateo Carcassi,,,3,15.3,16.5,3.2,19.8,10.4,26.8
mutopia:ftp/CarcassiM/O60/carcassi-op60-13/carcassi-op60-13#movement01,mutopia,Etude 13,Mateo Carcassi,,,5,30.1,9.6,54.9,19.8,6.1,60.2
mutopia:ftp/CarcassiM/O60/carcassi-op60-14/carcassi-op60-14#movement01,mutopia,Etude 14,Mateo Carcassi,,,5,33.8,20.3,54.9,19.8,15.0,58.8
mutopia:ftp/CarcassiM/O60/carcassi-op60-16/carcassi-op60-16#movement01,mutopia,Etude 16,Mateo Carcassi,,,5,28.3,16.5,16.2,19.8,60.6,28.3
mutopia:ftp/CarcassiM/O60/carcassi-op60-17/carcassi-op60-17#movement01,mutopia,Etude 17,Mateo Carcassi,,,6,43.7,20.3,54.9,19.8,60.6,63.0
mutopia:ftp/CarcassiM/O60/carcassi-op60-18/carcassi-op60-18#movement01,mutopia,Etude 18,Mateo Carcassi,,,5,33.2,20.3,54.9,19.8,8.6,62.4
mutopia:ftp/CarcassiM/O60/carcassi-op60-19/carcassi-op60-19#movement01,mutopia,Etude 19,Mateo Carcassi,,,6,47.6,9.6,54.9,59.8,60.6,53.2
mutopia:ftp/CarcassiM/O60/carcassi-op60-20/carcassi-op60-20#movement01,mutopia,Etude 20,Mateo Carcassi,,,5,22.6,36.5,3.2,19.8,6.2,47.1
mutopia:ftp/CarcassiM/O60/carcassi-op60-21/carcassi-op60-21#movement01,mutopia,Etude 21,Mateo Carcassi,,,6,46.7,16.5,54.9,19.8,60.6,81.5
mutopia:ftp/CarcassiM/O60/carcassi-op60-22/carcassi-op60-22#movement01,mutopia,Etude 22,Mateo Carcassi,,,3,10.1,20.3,3.2,19.8,5.4,1.8
mutopia:ftp/CarcassiM/O60/carcassi-op60-23/carcassi-op60-23#movement01,mutopia,Etude 23,Mateo Carcassi,,,3,19.4,20.3,3.2,19.8,6.8,47.1
mutopia:ftp/CarcassiM/O60/carcassi-op60-24/carcassi-op60-24#movement01,mutopia,Etude 24,Mateo Carcassi,,,6,43.6,20.3,54.9,19.8,60.6,62.4
mutopia:ftp/CarcassiM/O60/carcassi-op60-25/carcassi-op60-25#movement01,mutopia,Etude 25,Mateo Carcassi,,,6,49.6,36.5,54.9,19.8,60.6,76.1
mutopia:ftp/FaureG/O78/faure-sicilienne-guitare-doigtee/faure-sicilienne-guitare-doigtee#movement01,mutopia,Sicilienne (Op 78),Gabriel Fauré,,,6,37.9,16.5,54.9,19.8,60.6,37.6
mutopia:ftp/GiulianiM/O100/GiulianiOp100No1/GiulianiOp100No1#movement01,mutopia,24 Studies for the Guitar,Mauro Giuliani,,,5,20.5,1.1,16.2,19.8,60.6,4.6
mutopia:ftp/GiulianiM/O100/GiulianiOp100No10/GiulianiOp100No10#movement01,mutopia,24 Studies for the Guitar,Mauro Giuliani,,,6,41.8,3.1,54.9,19.8,60.6,70.7
mutopia:ftp/GiulianiM/O100/GiulianiOp100No11/GiulianiOp100No11#movement01,mutopia,24 Studies for the Guitar,Mauro Giuliani,,,6,39.6,12.5,54.9,19.8,60.6,50.4
mutopia:ftp/GiulianiM/O100/GiulianiOp100No12/GiulianiOp100No12#movement01,mutopia,24 Studies for the Guitar,Mauro Giuliani,,,6,41.7,9.6,54.9,19.8,60.6,63.8
mutopia:ftp/GiulianiM/O100/GiulianiOp100No13/GiulianiOp100No13#movement01,mutopia,24 Studies for the Guitar,Mauro Giuliani,,,6,50.2,27.8,54.9,19.8,60.6,87.9
mutopia:ftp/GiulianiM/O100/GiulianiOp100No14/GiulianiOp100No14#movement01,mutopia,24 Studies for the Guitar,Mauro Giuliani,,,6,42.1,16.5,54.9,19.8,60.6,58.8
mutopia:ftp/GiulianiM/O100/GiulianiOp100No15/GiulianiOp100No15#movement01,mutopia,24 Studies for the Guitar,Mauro Giuliani,,,6,45.8,6.4,91.4,19.8,17.5,93.9
mutopia:ftp/GiulianiM/O100/GiulianiOp100No16/GiulianiOp100No16#movement01,mutopia,24 Studies for the Guitar,Mauro Giuliani,,,6,48.8,20.3,54.9,19.8,60.6,88.3
mutopia:ftp/GiulianiM/O100/GiulianiOp100No17/GiulianiOp100No17#movement01,mutopia,24 Studies for the Guitar,Mauro Giuliani,,,5,31.7,23.0,54.9,19.8,60.6,0.4
mutopia:ftp/GiulianiM/O100/GiulianiOp100No18/GiulianiOp100No18#movement01,mutopia,24 Studies for the Guitar,Mauro Giuliani,,,5,28.4,20.3,91.4,19.8,4.0,6.7
mutopia:ftp/GiulianiM/O100/GiulianiOp100No19/GiulianiOp100No19#movement01,mutopia,24 Studies for the Guitar,Mauro Giuliani,,,5,32.0,16.5,54.9,19.8,60.6,8.3
mutopia:ftp/GiulianiM/O100/GiulianiOp100No2/GiulianiOp100No2#movement01,mutopia,24 Studies for the Guitar,Mauro Giuliani,,,6,39.4,3.1,54.9,19.8,60.6,58.8
mutopia:ftp/GiulianiM/O100/GiulianiOp100No20/GiulianiOp100No20#movement01,mutopia,24 Studies for the Guitar,Mauro Giuliani,,,5,28.9,12.5,99.3,19.8,6.0,6.7
mutopia:ftp/GiulianiM/O100/GiulianiOp100No21/GiulianiOp100No21#movement01,mutopia,24 Studies for the Guitar,Mauro Giuliani,,,6,35.1,36.5,54.9,19.8,60.6,3.6
mutopia:ftp/GiulianiM/O100/GiulianiOp100No22/GiulianiOp100No22#movement01,mutopia,24 Studies for the Guitar,Mauro Giuliani,,,6,40.3,3.1,91.4,19.8,60.6,26.8
mutopia:ftp/GiulianiM/O100/GiulianiOp100No23/GiulianiOp100No23#movement01,mutopia,24 Studies for the Guitar,Mauro Giuliani,,,6,50.1,6.4,91.4,59.8,60.6,32.4
mutopia:ftp/GiulianiM/O100/GiulianiOp100No24/GiulianiOp100No24#movement01,mutopia,24 Studies for the Guitar,Mauro Giuliani,,,6,40.9,20.3,99.3,19.8,8.1,56.9
mutopia:ftp/GiulianiM/O100/GiulianiOp100No3/GiulianiOp100No3#movement01,mutopia,24 Studies for the Guitar,Mauro Giuliani,,,5,32.4,4.7,54.9,19.8,60.6,21.9
mutopia:ftp/GiulianiM/O100/GiulianiOp100No4/GiulianiOp100No4#movement01,mutopia,24 Studies for the Guitar,Mauro Giuliani,,,6,38.7,6.4,54.9,19.8,60.6,51.9
mutopia:ftp/GiulianiM/O100/GiulianiOp100No5/GiulianiOp100No5#movement01,mutopia,24 Studies for the Guitar,Mauro Giuliani,,,6,37.2,9.6,54.9,19.8,60.6,40.9
mutopia:ftp/GiulianiM/O100/GiulianiOp100No6/GiulianiOp100No6#movement01,mutopia,24 Studies for the Guitar,Mauro Giuliani,,,6,36.5,3.1,54.9,19.8,60.6,44.2
mutopia:ftp/GiulianiM/O100/GiulianiOp100No7/GiulianiOp100No7#movement01,mutopia,24 Studies for the Guitar,Mauro Giuliani,,,6,42.7,6.4,54.9,19.8,60.6,71.9
mutopia:ftp/GiulianiM/O100/GiulianiOp100No8/GiulianiOp100No8#movement01,mutopia,24 Studies for the Guitar,Mauro Giuliani,,,3,18.3,8.3,3.2,19.8,13.1,47.1
